0.1084,861.4063,0.6992,0.1255,29.7153,2.0191,5.4266,-3.0492,-2.5805,3.8619,1.914,2.7042,9.0231,9.1332,5.3645,8.3961,6.3543,4.7797,3.311,4.7462,1.0
0.4236,1804.45,0.4001,0.4388,2.3615,7.7731,-0.9592,3.3437,-3.1971,5.8618,-3.0476,1.6303,11.4562,5.9607,6.8578,3.0566,5.6797,2.5176,2.2194,3.0889,1.0
0.0747,728.1823,0.7546,0.1263,27.1733,9.9355,8.0309,0.9521,-0.8492,2.3108,-0.7267,0.0886,9.4254,3.5472,3.2995,2.5796,3.8057,2.3953,2.1486,1.7146,1.0
0.216,1174.5085,0.6513,0.2535,24.8223,12.8486,0.9662,3.2629,-1.1047,3.0039,-2.2388,0.5804,23.2723,6.0434,7.3407,6.2769,3.636,4.2975,2.6943,1.8308,1.0
0.2055,1135.9425,0.6145,0.268,15.5216,8.7184,1.9632,0.5295,4.55,3.8374,1.1933,-0.2077,28.6752,8.7409,9.4015,4.8363,3.7778,3.4193,3.3184,3.1397,1.0
0.2722,1252.3376,0.6212,0.3111,17.8305,20.9172,2.9894,4.8323,-2.0304,1.7359,-1.3887,-0.4549,21.1592,6.0029,6.0945,5.9693,2.6725,4.1472,2.4817,3.0266,1.0
0.3873,1631.7987,0.506,0.3972,9.2207,16.9044,1.5591,5.8966,-3.7115,6.0785,-2.9343,1.7582,17.1664,4.0815,5.6234,5.9814,3.0495,4.1281,2.075,2.6036,1.0
0.0714,779.0343,0.7358,0.1479,23.9719,9.7132,6.6151,2.1954,0.0896,3.326,0.0986,2.9406,9.2862,3.0793,2.077,2.1501,3.5794,3.5848,1.7613,1.7352,1.0
0.3081,1616.6852,0.4174,0.4082,-3.3149,12.9648,7.4018,1.2444,-2.6791,7.7675,0.7783,0.7023,6.1902,2.3886,1.9168,2.8279,2.8138,2.4966,2.377,1.629,1.0
0.4064,1869.0941,0.3529,0.5579,-10.3336,21.5003,9.5187,-2.6451,3.8949,-0.7891,-1.0049,0.288,30.3344,7.3001,7.1545,3.1974,3.5308,2.6214,3.0997,2.7975,1.0
0.4328,1803.5782,0.3903,0.4776,-1.12,11.1218,4.8801,-2.0827,-0.8663,3.4208,-2.3465,3.8245,28.1151,7.8817,7.9406,6.8943,4.4807,3.9091,2.8355,1.8543,1.0
0.1971,1048.4464,0.601,0.2088,19.0825,3.9572,14.6154,2.4919,-6.3936,3.5297,0.6513,-0.019,34.6198,8.8248,7.1151,4.9733,4.8715,4.4397,2.7008,2.5946,1.0
0.09,683.3544,0.7885,0.1324,30.4365,15.2984,8.3904,3.987,-1.2223,-1.0195,1.3921,-0.6193,18.0616,8.588,4.3576,2.5639,2.3665,3.494,2.4828,3.1068,1.0
0.3357,1564.4425,0.5012,0.3662,11.4615,12.1404,3.7233,1.9814,-3.5005,6.183,-1.5121,0.9903,18.6172,6.5064,9.5332,6.5937,3.8212,3.1217,2.6777,3.0517,1.0
0.0471,621.1753,0.8002,0.1158,25.1122,12.2927,5.4103,4.1743,0.6898,3.497,-0.049,3.2429,4.4249,2.8254,2.6545,2.2715,2.2012,1.8921,1.9561,3.1607,1.0
0.0455,598.8726,0.8095,0.1126,25.5655,13.409,4.9555,4.0204,1.5817,3.3436,-1.0261,2.6804,3.6726,3.2095,2.8801,2.4184,2.6909,2.2018,2.3695,2.1537,1.0
0.067,775.7642,0.7178,0.173,20.112,8.1518,9.6807,1.983,5.5808,3.3968,-0.9683,2.4927,12.848,3.7353,2.5211,1.9556,3.5425,2.4157,1.6563,2.2216,1.0
0.1297,1047.2102,0.6224,0.2238,16.4375,6.8567,7.3557,-1.099,-0.5771,2.56,-1.505,2.4381,13.6427,4.7899,3.2516,3.1177,3.1849,2.4706,2.4983,2.0144,1.0
0.1681,1025.0551,0.6245,0.1705,22.0094,0.8753,2.6659,0.8797,-0.5947,5.336,0.2859,0.9078,19.6777,6.8993,8.665,3.0395,4.7726,5.2109,4.3886,2.9784,1.0
0.0689,719.394,0.7677,0.0923,34.1222,9.1733,8.9583,1.2515,-3.7832,4.0936,2.5111,-3.3378,4.4116,9.4683,3.2911,4.2321,5.1399,5.1681,2.4018,3.3114,1.0
0.0616,658.8278,0.7862,0.0993,34.2989,10.2506,5.1854,3.2411,-1.0639,2.1472,1.1712,-0.8772,11.2336,7.0004,5.5091,3.316,4.4198,4.3077,3.0853,2.2298,1.0
0.1051,835.2319,0.7126,0.1381,25.8163,7.4607,3.5227,4.388,-1.6928,3.8962,2.584,1.0947,15.1272,9.6982,7.2379,4.5497,3.2215,5.0853,3.9553,4.2557,1.0
0.1056,915.1623,0.6888,0.1645,25.239,6.3385,3.1614,6.1695,3.1514,4.0984,0.4452,0.8381,14.2143,14.5429,6.7958,3.1122,3.879,2.4934,3.1337,2.2092,1.0
0.1438,960.3738,0.6759,0.1806,27.4045,7.4672,2.5653,2.3204,2.9166,1.9723,1.7311,0.783,16.4522,11.144,7.1279,6.2857,4.8862,3.5731,6.7596,3.2348,1.0
0.0948,939.1647,0.6996,0.2183,23.3624,18.9548,4.6899,1.411,1.7346,0.6754,0.5642,-0.1394,13.9223,10.6322,8.1844,3.5075,4.478,4.8045,2.1503,3.0334,1.0
0.0514,642.8876,0.7746,0.1356,20.2289,8.4178,6.5911,-1.2952,1.9307,1.4936,-0.5164,3.8302,9.2992,2.0142,3.0574,3.5344,1.6812,2.1897,2.1549,2.8826,1.0
0.0665,788.7852,0.7249,0.152,23.1846,3.9761,1.7578,-0.2963,1.5046,0.0735,0.5435,2.7912,10.3552,3.5887,3.1676,2.3707,1.8033,2.9785,2.2241,3.2015,1.0
0.1443,990.8367,0.6553,0.2417,15.8461,12.8263,8.1621,-1.9091,3.5835,2.0394,-1.27,2.6983,14.1207,6.9876,4.0125,3.2873,3.3808,2.924,2.4006,3.0505,1.0
0.2564,1370.0643,0.5088,0.3593,4.701,12.0027,7.5374,-2.6592,0.8926,3.3742,-2.6022,2.702,14.5073,6.2508,3.9551,2.6543,3.5347,2.65,2.3076,2.6686,1.0
0.1755,1124.2278,0.6293,0.2592,19.201,15.5108,7.727,-3.0426,-3.9079,1.8782,-3.4437,1.343,14.6364,6.7618,4.3032,6.0391,2.9596,4.8931,4.3305,3.4132,1.0
0.1434,1020.7623,0.6357,0.1707,25.5595,1.6045,0.3007,3.8241,1.5213,2.6816,-0.1338,-0.5697,14.7892,11.7225,7.7396,6.7176,4.2322,4.2907,3.782,2.528,1.0
0.0747,644.4724,0.8035,0.0907,39.4926,7.9557,3.3838,-0.1857,1.3102,-1.5398,-3.0097,1.2794,12.0071,10.0082,7.8064,6.7558,5.0995,3.9685,3.5242,3.033,1.0
0.0611,709.9949,0.7594,0.1171,26.5751,8.084,6.7418,-0.1828,-0.7989,0.6499,1.731,0.4789,6.9742,9.2395,5.5352,3.2718,5.5878,2.4646,4.1534,2.0311,1.0
0.114,801.3444,0.7405,0.0988,32.444,-2.694,-3.813,1.486,2.3051,4.1645,2.4659,0.7544,9.9167,8.1381,10.1955,5.0237,7.7076,3.8228,2.2948,2.8845,1.0
0.2461,1317.6727,0.5694,0.3282,11.6924,16.2774,4.6982,-1.1176,1.124,3.4624,-1.8264,1.097,15.5987,8.0146,5.9087,5.8297,2.6368,4.0654,3.0575,1.9761,1.0
0.1884,1259.2198,0.5692,0.2869,15.8451,12.2751,5.6727,-5.0083,-2.2793,2.5693,-1.6159,0.1019,11.5824,8.3691,6.6118,8.1246,3.3228,4.0072,3.1388,3.0369,1.0
0.1294,924.9058,0.6948,0.1976,20.6224,11.6614,5.2063,3.1137,-0.3432,3.5717,-1.641,0.2514,12.7403,4.9081,5.9475,4.027,4.1102,3.0001,2.739,2.4859,1.0
0.0619,624.8811,0.7948,0.0988,30.2694,5.9322,6.5384,-0.4564,3.8029,2.9415,1.1059,3.0264,2.8329,4.0965,2.8974,2.05,2.0274,1.5748,1.8114,1.8253,0.0
0.0639,644.1436,0.7925,0.1049,29.4567,6.5032,6.5302,-0.0916,4.6838,3.2953,0.2435,1.7211,3.7897,3.4959,2.4122,2.5364,2.3889,2.42,1.7412,2.9517,0.0
0.0512,624.1969,0.7933,0.1137,27.3204,10.3997,9.6438,0.4155,4.5925,2.5827,-0.1071,2.8531,4.1264,1.84,2.6014,2.3381,2.5782,1.9391,2.0914,1.6744,0.0
0.0669,673.5695,0.7841,0.1183,29.5513,9.665,7.819,-3.5688,3.5369,0.9725,-0.006,1.8169,3.2575,5.5546,2.7045,5.0149,2.3095,3.1964,2.6706,2.965,0.0
0.0697,639.918,0.8021,0.1124,31.1378,13.0321,7.6395,-2.9723,1.1761,-0.3944,-0.1948,3.7373,3.0707,4.4702,2.004,3.7281,2.4468,2.2007,2.0671,2.117,0.0
0.1472,1011.4442,0.6278,0.2006,18.5667,8.4887,4.4554,1.1287,0.8907,-2.2509,0.4407,0.5612,9.6937,13.887,6.2458,9.0899,3.3177,3.1841,5.2075,3.5843,0.0
0.1443,1134.7455,0.6307,0.1909,23.7419,4.7699,-12.5793,3.2396,-5.2168,-1.2325,0.1921,3.8992,11.1557,9.7106,9.3668,4.8007,6.1442,4.2466,5.9252,4.7918,0.0
0.1172,964.3688,0.6673,0.1533,28.3232,4.1041,-0.4324,1.5071,-2.7076,-0.1035,-1.4305,1.3344,11.28,8.771,10.337,3.7525,6.6864,4.0192,5.0529,3.964,0.0
0.1365,1045.0023,0.6064,0.1592,23.7132,0.0235,5.9915,-2.3165,-9.1347,6.5537,-0.4585,1.1883,10.1328,5.0779,6.5509,5.4238,8.415,4.7252,7.0184,3.2585,0.0
0.1719,1200.8132,0.5525,0.2057,16.7504,-1.1579,2.7996,-0.4706,-4.271,4.2009,1.8723,-0.6861,11.5556,9.7446,6.8235,6.2946,5.4962,3.8482,3.406,4.2539,0.0
0.0877,824.3401,0.7245,0.1642,23.74,10.497,7.515,-3.7545,0.8343,0.9733,-0.1727,1.8475,6.7287,4.8049,3.1704,5.0919,2.8009,2.6186,1.9627,2.3797,0.0
0.1037,804.9381,0.7373,0.1578,24.6702,11.5604,5.9582,-4.7935,-3.6773,-1.9874,1.4089,1.5779,6.4676,4.7572,3.2506,4.6361,5.4974,3.0821,3.2283,1.9203,0.0
0.1003,849.8084,0.7041,0.1456,23.8759,7.1224,3.8478,2.2628,-3.2574,-0.9825,2.8713,2.9551,9.4682,4.764,10.7419,3.0887,4.8592,3.7314,3.8098,2.9631,0.0
0.1001,949.632,0.6823,0.1733,26.6476,11.5361,7.1168,-1.7459,-5.4101,0.4292,-4.489,3.1155,8.5854,9.7604,16.941,4.3016,4.9873,4.0104,7.902,4.1468,0.0
0.12,1074.4624,0.6105,0.1844,19.693,5.682,6.4894,0.1683,-2.2821,2.1435,2.4788,-3.0912,6.1721,17.1709,9.0182,7.0388,5.1098,3.4578,8.1427,3.6492,0.0
0.1249,1070.3489,0.6196,0.1843,21.2563,7.176,6.5316,-2.0009,-9.9341,1.5782,-0.9893,1.7792,7.3876,5.223,3.8758,8.7474,6.8888,5.8263,4.529,3.1098,0.0
0.1188,1056.9015,0.6296,0.196,23.062,9.3062,5.217,1.9272,-7.8804,0.2752,-2.3795,3.2007,8.8144,10.4287,11.0138,4.6443,6.8613,4.0624,7.6678,3.2204,0.0
0.1086,1101.5138,0.6291,0.2163,22.7499,13.5181,3.7066,0.8513,-6.4769,-0.1146,-4.1783,2.4843,8.6058,12.8724,11.9543,4.4882,4.8536,3.8741,7.6518,4.7987,0.0
0.1143,960.9798,0.6651,0.1515,24.7385,3.4403,1.3281,-1.5762,-5.3442,0.973,3.6853,0.5943,9.1432,9.3893,7.947,4.6276,4.5665,4.7933,4.7115,5.4488,0.0
0.1293,1046.3236,0.6262,0.1897,21.2326,3.8849,3.8824,-8.8984,-6.1408,5.7288,-1.9884,4.5785,9.8784,6.6213,6.3269,6.725,10.4653,4.1416,2.381,2.5347,0.0
0.0982,777.9041,0.7328,0.1466,23.9477,10.0613,8.8049,-0.6434,-0.2172,4.6514,-1.1293,1.4353,5.9666,2.8419,3.2672,1.8971,3.1697,3.7175,2.0006,1.8708,0.0
0.1988,1227.7961,0.5032,0.2333,8.2767,4.1818,13.8411,0.9361,-2.9809,7.5284,0.9639,-3.5869,7.1238,7.7261,3.332,1.8524,4.7119,2.2478,2.548,3.1222,0.0
0.2792,1428.3433,0.4026,0.2381,7.4441,-7.1382,9.0541,2.6793,-5.6376,5.0049,2.6905,-3.04,16.828,15.137,4.0353,3.9864,8.6167,6.1745,3.6943,4.2286,0.0
0.2373,1304.1957,0.5444,0.2518,16.5529,6.0419,4.8069,0.116,-7.635,9.3209,2.033,0.6332,13.8846,10.1792,6.2637,5.7694,5.417,4.9185,3.5843,4.2532,0.0
0.1677,998.2965,0.6059,0.1656,23.2626,0.4496,8.1291,-3.0593,-4.5719,5.8351,2.6919,0.4124,11.0253,15.5725,4.6998,7.2388,4.8694,4.3867,3.7692,2.8187,0.0
0.3388,1613.1676,0.4273,0.3817,6.3263,9.7391,9.4747,-3.447,-6.9457,7.1654,-3.6783,0.0215,18.106,7.5268,10.4703,5.7349,4.0053,3.5539,4.5412,3.6765,0.0
0.1557,1084.5873,0.6374,0.2215,18.9744,13.6365,4.6498,2.6375,-6.9489,-0.4456,-1.1313,-1.7507,15.8705,10.8061,5.0466,5.959,6.2309,7.1738,4.7837,2.8275,0.0
0.0641,630.2043,0.7932,0.1004,30.1632,7.4882,7.4742,-0.0358,0.6313,5.2389,0.6367,1.5569,4.2981,3.5223,2.4978,2.6012,2.447,2.3375,2.0142,1.9252,0.0
0.062,646.8016,0.7883,0.1109,28.949,9.5805,9.0306,-2.1712,0.1917,4.4355,-1.0564,1.8854,3.122,2.3742,2.7031,3.3732,2.1414,3.3166,2.1043,2.4309,0.0
0.0728,691.3458,0.7787,0.1163,30.7775,10.4827,7.5421,-2.0514,-1.12,0.6743,-1.9687,1.7586,6.1986,3.2482,3.0929,3.3564,2.866,2.378,2.9718,2.1458,0.0
0.0999,845.3425,0.7231,0.169,23.0723,16.5406,9.6731,-3.7966,-3.7473,4.6831,-4.4477,1.3928,3.5596,4.8313,2.1728,5.1017,3.4191,3.0442,3.8429,2.3091,0.0
0.1089,800.7457,0.7197,0.1392,21.8353,8.8959,8.8288,-1.5542,-5.2925,4.6293,3.4105,1.6001,5.4489,6.3373,4.4097,4.5224,2.5535,3.7259,4.6194,2.7166,0.0
0.1006,774.7623,0.7079,0.1041,26.1369,0.0369,7.5976,3.7234,-4.1877,5.7304,3.5555,-0.194,5.2949,4.9141,3.8184,2.7611,3.3488,2.3101,3.9458,3.0248,0.0
0.2326,1352.0568,0.5059,0.2687,9.6924,6.0146,3.758,4.6716,-1.926,5.376,3.0333,-2.0706,12.2211,20.1823,4.389,6.9696,3.9114,5.5984,3.3129,3.0254,0.0
0.3586,1747.9777,0.3993,0.4101,3.5732,14.4219,-1.1307,5.9045,-6.6108,1.2842,5.5084,-3.1021,13.2966,13.4332,5.726,5.3434,4.8505,4.8479,4.4846,2.9948,0.0
0.1749,1244.8962,0.5626,0.2461,17.8715,8.2938,-4.1577,0.4854,-2.1653,-5.3063,5.7152,-2.9305,12.95,14.9117,10.1823,7.075,6.5905,5.1049,6.3523,2.6238,0.0
0.1774,1094.5435,0.5995,0.1596,24.4111,0.3303,-0.6057,3.1069,-6.2174,0.4962,4.8959,-0.7389,13.4498,9.5316,11.7267,4.143,9.0122,4.9908,5.6555,2.5228,0.0
0.1365,1030.1718,0.645,0.2109,18.8627,18.5103,8.9765,-0.2584,-2.8735,-0.4388,0.9523,-4.5166,14.9534,11.3307,8.4555,6.2043,3.8336,4.4766,3.0709,3.1092,0.0
0.0693,628.3477,0.7906,0.0896,31.0253,5.259,-0.1748,5.3525,2.9726,-0.2765,1.7466,0.0095,9.4361,5.4091,7.9519,4.3069,2.9586,2.2588,4.3324,4.6744,0.0
0.0819,659.3145,0.7648,0.0948,28.6878,4.4648,6.9566,4.2097,-1.5837,2.3649,3.547,1.5308,3.5407,3.5221,3.3884,4.3394,3.8256,3.2862,2.6746,1.5769,0.0
0.1154,865.4452,0.7076,0.1698,22.3704,11.8622,8.3996,-5.8401,-2.2984,3.464,-1.4686,2.4778,3.8715,7.5311,4.1489,5.0398,3.8319,4.4244,3.895,1.8984,0.0
0.1099,825.369,0.72,0.1652,23.8154,8.1653,7.5602,-7.6065,1.718,5.5173,0.3816,4.0455,3.2233,3.4902,2.7787,5.7252,2.4399,3.2251,2.3072,2.0771,0.0
0.1096,780.4319,0.757,0.1317,29.0327,8.1583,2.2895,-4.7783,-2.7836,1.3963,-1.2953,4.3495,9.6153,2.3084,6.4134,3.0258,3.2796,2.7819,2.109,2.9454,0.0
0.1176,847.9005,0.7095,0.1498,28.2077,6.4898,9.3444,-8.6034,-2.8331,0.636,0.1179,1.804,10.8147,8.5909,5.5236,6.8805,4.2246,3.1908,2.9805,2.7648,0.0
0.1246,823.6581,0.7567,0.0922,33.0409,0.0645,2.6155,-11.2968,-10.6499,2.0309,-2.2926,-1.1617,8.7838,7.2005,4.0921,5.0235,4.8282,3.9332,4.2609,3.2825,0.0
0.1327,866.4993,0.728,0.129,31.0896,4.1795,4.8614,-7.7984,-6.0033,0.8104,-1.3556,1.3292,10.8557,11.1824,6.082,4.0136,5.1091,5.3143,4.1988,3.9493,0.0
0.1857,998.7386,0.6142,0.1457,27.5337,-5.8189,6.4972,-4.9746,-4.1859,1.983,-1.8442,0.7699,12.6302,11.2193,7.03,6.9321,4.2097,5.109,4.7241,2.7962,0.0
0.1019,730.614,0.786,0.0752,39.7512,-1.5181,2.739,-7.1663,-7.3709,-0.5292,0.7847,1.1584,7.7105,7.8722,6.5844,2.6521,4.782,3.1714,2.4508,3.1585,0.0
0.0939,681.2548,0.8036,0.0749,41.0365,5.4903,4.4724,-6.9207,-5.8949,-0.0535,-0.3294,1.5526,8.6142,12.2978,8.6028,5.0224,5.6605,4.1935,4.4457,3.7664,0.0
0.1193,801.4327,0.7222,0.1092,34.6094,3.3072,5.0605,-0.2251,-0.5432,0.4767,-1.3002,0.3264,9.9033,12.836,5.7759,6.7224,4.5594,4.0906,2.8283,2.861,0.0
0.1471,911.7103,0.6741,0.1668,22.9559,8.399,7.9733,-5.1564,-3.5741,-2.4542,3.9165,4.3895,8.0307,7.123,3.3208,6.1714,5.0513,3.7787,3.9034,3.9141,0.0
0.0966,801.7284,0.7463,0.1527,27.4948,11.3497,3.9911,-6.4706,0.0458,-1.6984,0.5567,2.5235,5.5059,4.3046,3.8581,3.4996,3.8358,3.1392,3.166,1.6644,0.0
0.06,634.5106,0.8058,0.111,30.548,11.5211,4.5637,-4.2045,1.1309,0.0971,1.5536,4.3849,3.8121,2.2841,2.1868,3.4817,1.7497,2.419,2.2462,2.1851,0.0
0.0731,664.3167,0.7881,0.124,28.4056,10.8806,6.6187,-4.3872,1.7923,3.2352,0.0053,3.8763,3.5318,2.0284,2.8018,2.9682,2.0148,2.1124,2.4047,2.8333,0.0
0.0965,738.6473,0.746,0.1042,31.6959,3.6726,2.9843,-2.2168,0.0566,-0.0822,-0.8766,2.408,5.7947,9.238,4.7214,3.3168,3.9507,4.6351,2.8347,4.5154,0.0
0.1113,897.5546,0.7129,0.1627,28.7274,8.5473,5.3843,-6.3927,-3.2243,0.0768,-3.7418,1.2978,12.1125,6.1635,4.2381,5.7641,4.472,3.4229,4.3734,2.9106,0.0
0.1302,820.5445,0.7356,0.1009,34.4301,-6.9753,1.8759,-11.5356,-5.1223,2.0179,-2.8908,3.3663,8.8148,13.1825,7.6098,9.0532,8.553,5.5227,2.9188,2.4459,0.0
0.1072,758.9531,0.7775,0.1204,35.9828,9.9834,6.7131,-11.4998,-3.8546,-1.442,-1.7046,2.0343,11.1907,10.8989,6.8375,7.9977,4.1761,6.5067,3.5044,3.7329,0.0
0.1142,785.038,0.7361,0.1016,35.3169,2.9625,6.6302,-5.7677,-3.9456,-0.621,-1.0907,1.7815,7.5782,8.9506,5.1737,6.4637,5.9206,3.7956,3.6248,2.9547,0.0
0.1723,960.4572,0.6437,0.1632,28.125,-0.8593,7.2145,-9.3398,-2.4928,-0.3717,0.6289,6.5385,7.497,7.5724,8.5475,8.32,4.8109,5.5653,3.9576,3.5569,0.0
0.0975,745.0762,0.7654,0.109,32.9288,6.3604,-1.423,-0.796,-1.1615,0.7582,4.2589,7.106,4.2492,3.3191,5.0026,3.0198,2.8658,2.9621,2.3157,3.3185,0.0
0.0735,661.4586,0.7844,0.1127,29.2653,8.5171,5.7899,-1.4346,0.8322,1.043,2.2722,4.9599,4.6574,3.3617,4.1421,2.631,1.483,2.254,3.4755,2.0611,0.0
0.2225,1220.3796,0.5621,0.2766,15.133,9.2415,10.6062,-4.7287,-0.4872,4.7589,-1.2892,2.0204,11.8134,8.7863,6.7242,6.6743,4.1225,4.7128,3.3812,3.1473,0.0
0.1539,1110.2064,0.6156,0.247,20.4951,16.0282,10.0401,-10.4822,-1.7596,3.5947,-3.5516,5.5781,12.8413,9.3285,4.4414,5.1721,4.9095,5.7593,4.0876,4.0778,0.0
0.1481,942.5294,0.6613,0.152,28.3615,0.2963,1.7368,-1.3697,-3.7915,-0.367,-0.439,7.4078,12.9668,10.7503,5.2783,3.9144,4.5297,4.1083,3.8809,5.1746,0.0
0.1633,1078.8013,0.6138,0.1966,23.7428,8.0204,11.8658,-6.7908,-8.6853,3.9689,-2.5419,2.2893,12.0642,10.436,7.472,4.6577,7.0571,3.3317,5.7744,3.1269,0.0
0.1586,1031.8817,0.6424,0.2125,22.1273,13.1892,10.0498,-2.962,-4.7415,0.7932,-1.5092,2.9067,10.9258,7.1518,8.2881,6.5192,7.4007,4.48,6.5018,3.0083,0.0
0.1457,949.2137,0.6467,0.1712,26.8882,0.4582,7.9207,-6.7936,-0.784,-0.0762,0.8716,4.8779,14.9969,8.3694,6.3041,5.0245,5.6585,3.3575,3.627,3.3263,0.0
0.1937,1103.7823,0.5756,0.2303,13.8029,7.5046,11.1895,-2.4697,-2.3539,4.0823,0.6137,4.0176,12.8996,6.4878,3.5355,4.684,3.5126,3.0316,3.5857,2.0754,0.0
0.1169,946.92,0.6605,0.166,25.2961,8.7101,9.3405,-5.6607,-9.3396,-2.186,-2.7453,3.0115,7.5791,12.7227,4.5387,7.7692,7.1382,2.4635,6.4078,4.0387,0.0
0.0675,647.062,0.7872,0.1228,26.4161,10.4764,9.662,-5.2999,-1.067,1.838,-1.3878,2.7521,3.9442,3.7502,3.5676,5.5344,3.2669,3.0699,3.927,2.5942,0.0
0.1075,831.2499,0.7316,0.1648,24.5523,10.6888,3.5911,-4.6738,-1.159,1.0864,0.8184,2.8453,8.2445,3.6514,4.0534,2.7371,3.4577,3.3868,3.8559,3.0047,0.0
0.1195,920.3848,0.6894,0.1659,28.0581,7.3529,1.2513,-6.961,2.2626,-1.7094,0.7102,6.0578,7.8864,12.0213,8.0653,4.6285,5.7496,2.0843,2.8567,4.016,0.0
0.1683,1122.5115,0.5873,0.2033,20.013,6.2501,5.5191,-4.1432,-10.6614,0.1259,-1.1889,1.8203,8.8339,9.4902,7.1215,6.4894,10.929,4.006,5.3835,5.2911,0.0
0.2355,1463.5134,0.5229,0.3871,9.3648,27.9727,6.1783,-2.6626,-1.8918,-0.4737,-8.3817,5.0479,9.895,16.9355,4.932,5.2655,4.3346,3.5915,3.5474,2.2782,0.0
0.2152,1253.0746,0.5604,0.2592,19.2204,6.5178,0.9879,-1.0258,-0.8567,0.4665,-2.7559,5.9127,13.3931,16.7168,10.1145,6.6634,7.424,3.436,5.4986,3.6791,0.0
0.1555,1147.1006,0.5946,0.2266,19.4812,10.6232,4.4843,-2.7363,-7.9882,-0.8234,-3.4608,4.0468,8.6271,10.8069,8.1018,9.2237,7.175,3.7612,3.8367,3.3263,0.0
0.1396,1105.1757,0.6049,0.2219,19.6763,12.3694,8.8067,-3.203,-7.4214,-1.889,0.2404,2.4391,10.5016,11.8619,5.7366,6.3935,5.0722,5.1355,4.7434,3.6453,0.0
0.1564,1016.9093,0.6105,0.1728,21.3503,4.0558,10.8316,-0.2199,-9.1417,1.2807,3.5066,2.8346,13.5433,6.0566,5.4183,4.3744,4.3329,4.1151,2.8784,3.0067,0.0
0.2051,1188.9326,0.55,0.2255,15.7782,3.635,6.2213,-4.7263,-4.7764,2.7443,-1.8396,1.8529,9.6139,13.3545,4.3087,7.9798,4.8241,7.6886,3.492,3.9448,0.0
0.1173,793.3802,0.741,0.1257,32.0867,5.5851,2.1394,-3.2505,1.0804,-2.6889,-0.7412,5.2494,6.4636,4.3369,4.457,2.6568,3.7223,3.5123,2.9459,2.5597,0.0
0.1193,834.8587,0.7227,0.1378,27.6011,4.4052,5.5748,-8.3656,-3.6917,2.5696,1.0743,1.4426,4.2574,4.5406,5.8086,4.4532,3.2232,2.3783,3.1062,3.0881,0.0
0.1347,948.623,0.6347,0.1449,26.1006,-6.5282,5.8362,-3.8049,-1.3936,3.879,0.3959,4.7986,6.3704,15.3919,4.1445,5.2657,4.7829,4.7624,3.8109,2.8819,0.0
0.1551,933.329,0.6595,0.1976,26.7582,8.8133,15.7824,-7.8019,-2.0706,1.1895,-3.3174,2.6016,10.4824,7.954,7.5341,7.4608,4.3362,1.9364,5.4336,5.0996,0.0
0.1345,885.3671,0.7079,0.1535,31.4155,5.6686,5.1244,-8.9258,-0.9507,1.8731,-3.6444,2.533,9.3531,10.3743,14.2586,7.3532,5.2804,3.4633,4.3068,4.0556,0.0
0.114,851.6739,0.6929,0.1543,32.595,3.5535,12.1097,-8.7399,-2.3541,-0.29,-4.1762,4.1567,10.2184,10.2748,9.493,7.6333,3.8145,4.3362,5.7898,3.3804,0.0
0.1709,1086.6414,0.6078,0.1942,21.2828,2.7663,6.5402,-5.4065,-6.704,4.5349,-1.417,3.6935,9.99,14.5291,7.4727,4.952,5.8215,4.2441,5.1224,4.1322,0.0
0.1279,865.1088,0.6956,0.1284,28.6769,-0.5081,1.3792,-2.8129,0.1996,2.2537,-1.2692,3.1954,8.6119,7.2299,9.485,4.8677,8.1828,2.3054,3.5394,3.5405,0.0
0.1643,920.402,0.6462,0.1401,30.1977,-2.9585,10.5566,-8.3804,-4.2244,2.088,-3.5988,4.0524,9.5165,6.4455,10.7678,5.3022,6.0209,5.1833,4.1831,2.8268,0.0
0.1801,1093.9553,0.6125,0.1996,24.857,-1.243,3.6629,-3.7582,-5.5609,3.1367,-3.8516,5.2853,13.3443,13.0148,5.956,6.362,3.7137,4.2425,4.466,4.8621,0.0
0.1047,802.4822,0.7268,0.1216,26.8545,8.1047,7.8824,-4.6755,-7.3603,4.3499,2.3424,-1.2919,5.2576,5.3269,3.2577,4.2045,4.6806,3.1178,3.4642,2.7613,0.0
0.0982,728.1584,0.7666,0.0996,31.5963,5.8871,2.8583,-2.0515,-4.774,3.4638,0.3189,0.4095,5.6903,3.2844,6.743,3.2045,4.3039,3.0155,2.9067,2.1671,0.0
0.0989,744.817,0.7484,0.0936,32.2796,4.1303,9.0541,-2.3107,-6.5882,4.9374,2.7263,0.2603,5.1067,6.4833,5.7837,3.2289,4.3366,3.0554,3.697,1.6006,0.0
0.2101,1106.3845,0.6229,0.1856,30.6868,-0.4569,4.1638,4.5227,-6.5034,3.894,1.0592,1.848,22.9943,15.5551,6.6205,4.5126,4.3168,7.1089,3.9753,3.2855,0.0
0.1241,904.222,0.7067,0.1513,28.485,10.5782,10.4361,-1.5847,-8.9451,3.3363,-1.2676,0.0584,14.5953,8.7177,7.2535,4.2832,5.1696,4.5127,3.7132,2.656,0.0
0.1768,1070.6228,0.6338,0.1811,25.6575,3.47,3.2384,2.3382,-7.8745,4.9237,0.0504,1.9131,14.5488,9.8406,4.026,3.9056,3.9877,5.4978,4.0875,3.1583,0.0
